title	name	floor	money	size	location	url
东二双通透 精装大两居 板楼低楼层 采光好 无遮挡 落到飘窗	天通苑东二区	低层(共6层)	421	113㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_389948116.htm
朱辛庄地、铁+精装修+买、一、层送、一层+不现购不现贷+周边配套	朱辛庄新村	中层(共18层)	160	60㎡	回龙观-回龙观镇北清路北侧	http://esf.fang.com/chushou/3_381435840.htm
天通苑西一区 南北电梯三居 新装修 楼层位置好	天通苑西一区	中层(共13层)	500	151㎡	天通苑-北京市昌平区立水桥西路	http://esf.fang.com/chushou/3_392052010.htm
招商嘉铭珑原南北四居室 1590万 带车位产权储物间 临奥森环境好	招商嘉铭珑原	中层(共14层)	1590	190㎡	"立水桥-奥林匹克公园北侧,清河路清河湾高尔夫球场东侧"	http://esf.fang.com/chushou/3_392402477.htm
"房本面积115平9层,房东换回轮观已经看好了,50万装修家具全送"	北街家园八区	中层(共16层)	480	115㎡	沙河-沙河镇北街家园八区	http://esf.fang.com/chushou/3_383752154.htm
"可改,实际面积比房本面积多出将近25平米 堪称89平米"	北街家园五区	高层(共17层)	320	89㎡	沙河-沙河高教园区一期B1区	http://esf.fang.com/chushou/3_383752152.htm
"一.口.价,精 装修,看房随时,一层,我是房源维护方"	金色漫香苑	低层(共8层)	435	98㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_391204244.htm
"房东已经订房,精装修自己住,目前报价310万,面谈余地很大"	北街家园七区	中层(共18层)	310	89㎡	沙河-沙河镇北街家园七区	http://esf.fang.com/chushou/3_383752150.htm
"金色漫香苑:区心位置,精装四居室()花园电梯洋房"	金色漫香苑	低层(共9层)	770	189㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_391061616.htm
(幸福我家)天通苑北七家北亚花园两居室未来科技城	北亚花园	中层(共6层)	255	81㎡	北七家-昌平区东北路与天权路交汇处西南角(亚运村以北12公里处)	http://esf.fang.com/chushou/3_392324412.htm
"(幸福我家)名佳花园三区 1居,南北通透,精装满五"	名佳花园三区	中层(共6层)	305	65㎡	北七家-立汤路和北清路交汇处东行300米	http://esf.fang.com/chushou/3_392402369.htm
温哥华森林联排257平米4居室售价1080万户型精致	温哥华森林	低层(共3层)	1080	257㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392283599.htm
首付360万即可拥有 地段好 温榆河畔 准现房 随时可看	王府花园别墅	低层(共2层)	900	214㎡	北七家-北七家镇王府街7号	http://esf.fang.com/chushou/10_392292130.htm
"(幸福我家)名佳花园三区 1居,南北通透,精装满五"	名佳花园三区	中层(共6层)	305	65㎡	北七家-立汤路和北清路交汇处东行300米	http://esf.fang.com/chushou/3_392402369.htm
"板楼南北通透三居室,户型方正,满五年"	天通苑东二区	中层(共7层)	455	127㎡	天通苑-天通苑社区东南角部	http://esf.fang.com/chushou/3_391382781.htm
310万!310万!310万!双卧朝南两居 别因犹豫而错过	西湖新村	低层(共6层)	310	89㎡	北七家-立汤路与定泗路交汇处东北角	http://esf.fang.com/chushou/3_392402368.htm
价格合适只售490万元 报价合适 着急出售	天通苑北一区	低层(共18层)	490	142㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_391382799.htm
北一区东南向大三居 满五年 带固定车位	天通苑北一区	低层(共29层)	458	139㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_391382784.htm
",周边配套设施齐全,性价比92.99平天通苑东一区"	天通苑东一区	高层(共32层)	354	93㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_391537226.htm
50御汤山物业租/售中/心单价2.8万有钥匙随时看不容错过	御汤山	低层(共1层)	1200	455㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_390599618.htm
(43)御汤山物业租/售中/心 大花园500平好位置 满2年看房随时	御汤山	低层(共1层)	1550	541㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_390351127.htm
"(12)御汤山温泉入户,奥北的纯独栋小区。全明格局。"	御汤山	低层(共1层)	2000	297㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_390351576.htm
"(27)小汤山独栋别墅,"	保利垄上九区	高层(共1层)	2600	529㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391961887.htm
"2户 型南花园,送电梯,带车位,满两年,1250"	远洋傲北	高层(共1层)	1250	337㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_391844041.htm
"(20)保利装修叠拼别墅,功能间。"	保利垄上八区	低层(共1层)	1000	197㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_391017834.htm
此房加建到668平 6居室 1300平大花园 闪亮整个奥北	长河玉墅	低层(共3层)	1820	385㎡	小汤山-立汤路与温榆河交汇口的西南侧	http://esf.fang.com/chushou/10_392254846.htm
御汤山租售中/心+760平院子+委托代理	御汤山	低层(共1层)	2000	610㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_391086468.htm
"700万装修费,加建到800平,两年打造,大面宽大花园"	远洋傲北	高层(共1层)	1800	650㎡	北七家-北七家立汤路39号(麦卡伦地北)	http://esf.fang.com/chushou/10_391678749.htm
"温泉入户、毛坯房、地下室送220平,交通便利"	御汤山	中层(共2层)	1200	377㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_391439822.htm
"幸福我家满五,京一,全明三居,中间楼层,南北通透,随时看房"	名佳花园三区	高层(共5层)	460	148㎡	北七家-立汤路和北清路交汇处东行300米	http://esf.fang.com/chushou/3_387827532.htm
幸福我家业主换房 十佳物业 价位合理 满五	望都新地	高层(共6层)	350	90㎡	北七家-北京市昌平区立汤路60号院(立汤路与定泗路交汇处东南角)	http://esf.fang.com/chushou/3_388627960.htm
"幸福我家温馨南北通透阳光户型,超好采光房,家具家电全送"	王府温馨公寓	中层(共6层)	330	96㎡	北七家-昌平北七家镇七北路	http://esf.fang.com/chushou/3_389723562.htm
八仙别墅 新出经典双拼 南入户南花园250平1000万急售	八仙别墅	低层(共2层)	1000	215㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392402333.htm
八仙新出独栋268平1250万 北入户南花园360平 诚售	八仙别墅	低层(共2层)	1250	268㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392246707.htm
八仙南入户南花园400平 机场高速京承高速 滨水湿地公园	八仙别墅	低层(共2层)	1250	272㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392268701.htm
八仙别墅 京承高速 机场北线 科技城边上 17号线 诚售	八仙别墅	低层(共2层)	1150	260㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392375881.htm
王 府花园独栋别墅 实用400平 南花园300平	王府花园别墅	低层(共2层)	1000	220㎡	北七家-北七家镇王府街7号	http://esf.fang.com/chushou/10_392390840.htm
"买到就是到,千万别错过啊!纯法式独栋别墅,真实有效房源"	金科天玺	低层(共4层)	1638	480㎡	小汤山-小汤山九华山庄东300米路南	http://esf.fang.com/chushou/10_392282439.htm
中海瓦尔登湖、独栋别墅540平米 2700万、花园800平米	中海瓦尔登湖	低层(共1层)	2700	542㎡	沙河-沙河定泗路18号院	http://esf.fang.com/chushou/10_392353794.htm
小区 物业租售中/心送给您湾流汇396平 看房有钥匙	湾流汇	中层(共2层)	1250	396㎡	小汤山-北六环与立汤路交汇处东北角	http://esf.fang.com/chushou/10_392251430.htm
八仙新出次临湖518平2600万 北七家未来科技城别墅区17号线	八仙别墅	低层(共3层)	2600	518㎡	北七家-北七家镇京城高速北七家出口向西800米	http://esf.fang.com/chushou/10_392241781.htm
"就这套房,就这个面积,就这个装修,就这个价格"	温哥华森林	低层(共2层)	1480	426㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_390880089.htm
"碧水庄园1600万独栋别墅,看房随时接待,300平大花园"	碧水庄园A区	低层(共3层)	1600	342㎡	回龙观-回龙观镇八达岭高速10出口前50米路东	http://esf.fang.com/chushou/10_389765654.htm
中海瓦尔登湖 新出双拼 户型不错 价格优惠 看房方便 有花园	中海瓦尔登湖	低层(共3层)	1400	298㎡	沙河-沙河定泗路18号院	http://esf.fang.com/chushou/10_385635126.htm
特价房丨湾流汇 租售中/心17米面宽双朝阳独栋	湾流汇	低层(共3层)	1000	310㎡	小汤山-北六环与立汤路交汇处东北角	http://esf.fang.com/chushou/10_392250549.htm
御汤山熙园 带游泳池 户型 603平 售价2100万 精装修	御汤山	低层(共2层)	2400	603㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_392248870.htm
"中海瓦尔登湖:6,8号线,1000米临沙河水库!"	中海瓦尔登湖别墅	低层(共3层)	1200	360㎡	沙河-沙河定泗路18号院	http://esf.fang.com/chushou/10_390592268.htm
御汤山全新房/自装修/现代简约风格/550平花园/单价3.6万	御汤山	低层(共2层)	2149	383㎡	"小汤山-小汤山疗养院东侧,紧邻立汤路,距离北六环61号出口约2000米"	http://esf.fang.com/chushou/10_390133474.htm
"老客户委托,房屋细节都清楚,封面是原房南向1700平米花园!"	碧水庄园	低层(共2层)	3499	360㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_391362466.htm
"美术假日嘉园联排别墅 217平 使用率,920万诚售!"	美树假日嘉园别墅	低层(共3层)	935	215㎡	北七家-北七家镇海鶄落村	http://esf.fang.com/chushou/10_388463216.htm
"北三区一层南北向两居,主卧朝南 得房高 方便看房 落地飘窗 变现"	天通苑北三区	低层(共6层)	398	98㎡	天通苑-北京市昌平区太平庄东路与太平庄中二街交汇处	http://esf.fang.com/chushou/3_392384677.htm
"(拉菲特城堡南侧),融创打造精装独栋,未来科技城"	东方普罗旺斯	低层(共3层)	4499	667㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_391123320.htm
"站南800米。叠拼大别墅,泰禾丽春湖院子,前后花园观景"	中海尚湖世家	低层(共6层)	2860	817㎡	"沙河-昌平区沙河水库北岸,沙河大学城南侧"	http://esf.fang.com/chushou/10_392023142.htm
凯德麓语+依山傍水+别墅群+大花园+法式别墅+带阁楼	凯德麓语	低层(共1层)	1750	503㎡	昌平县城-京承高速G11出口向西怀昌路北侧	http://esf.fang.com/chushou/10_392301908.htm
凯德麓语 奥北别墅区纯法式独栋别墅京承高速带车位阁楼	凯德麓语	低层(共1层)	1680	510㎡	昌平县城-京承高速G11出口向西怀昌路北侧	http://esf.fang.com/chushou/10_392301955.htm
北京风景 南北通透 2室1厅 中间楼层 带电梯	北京风景	低层(共6层)	400	90㎡	"昌平县城-京藏高速30(昌平城区)出口向东,南环大桥东侧1000米"	http://esf.fang.com/chushou/3_392303278.htm
北京风景 三室两卫 南北通透 明厨明卫 满两年带电梯 送家电	北京风景	低层(共6层)	550	135㎡	"昌平县城-京藏高速30(昌平城区)出口向东,南环大桥东侧1000米"	http://esf.fang.com/chushou/3_392303394.htm
"保利垄上临湖大花园精装独栋,房子645平花园700平仅售1850万"	保利垄上	低层(共2层)	1850	645㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_392099222.htm
"保利二期独栋出售,五间卧室,餐厅挑空,花园400平,仅"	保利垄上	低层(共1层)	1500	441㎡	小汤山-小汤山镇南侧立汤路9号	http://esf.fang.com/chushou/10_392099395.htm
金科上叠 精装修满两年 送阁楼 有加建 看房随时售1120万	金科王府	低层(共2层)	1120	207㎡	小汤山-小汤山九华山庄东300米路南	http://esf.fang.com/chushou/10_392147956.htm
"4居室!电梯直接入户,硬装80万,带车位"	金色漫香苑	中层(共8层)	760	188㎡	北七家-昌平区北七家镇天权路2号院(天权路与东北路交汇处东南角)	http://esf.fang.com/chushou/3_391440933.htm
温哥华森林草原风格独栋 大面宽 原始挑空 满五年	温哥华森林	低层(共3层)	1480	422㎡	"北七家-北五环外紧邻立汤路,北七家建材城向北第一个路口200米路东"	http://esf.fang.com/chushou/10_392112608.htm
滨河公园亲水豪宅 17号首站300米 京承高速	华润未来城市	中层(共10层)	695	125㎡	"北七家-北五环京承高速北七家出口西,鲁疃西路与昌平神华规划五路交汇口"	http://esf.fang.com/chushou/3_392367078.htm
金科天玺 现房 温泉入户 私家泳池 300花园露台 随时看房	金科王府	低层(共1层)	1710	380㎡	小汤山-小汤山九华山庄东300米路南	http://esf.fang.com/chushou/10_392367268.htm
800平实测花园 邻水 纯地上设计 单价不到5万 我们有钥匙	东方普罗旺斯	低层(共3层)	3799	815㎡	北七家-北七家出口1000米定泗路88号	http://esf.fang.com/chushou/10_392253871.htm
实拍1600平纯南向花园 无地下 可看房	碧水庄园	低层(共1层)	3499	359㎡	沙河-沙河镇豆各庄村(京藏高速20号出口向前行驶50米即到)	http://esf.fang.com/chushou/10_392283094.htm
南北通透 一梯2户 双卫 交通便捷	天通西苑三区	中层(共13层)	508	134㎡	天通苑-太平庄中二街与立汤路交汇处西北角	http://esf.fang.com/chushou/3_391208175.htm
中苑南北通透三居室 客厅主卧室朝南 商品房 落地阳台	天通苑中苑	中层(共11层)	615	148㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_391208261.htm
南北通透 中间楼层 精装修 业主诚售	天通苑东一区	低层(共6层)	375	86㎡	天通苑-昌平区太平庄东一路16号(太平庄东路与太平庄中一街交汇处东南)	http://esf.fang.com/chushou/3_391208264.htm
"天通苑东三区板楼二层两居,南北双通透,有96平地下室,双卫"	天通苑东三区	低层(共7层)	430	110㎡	天通苑-朝阳区汤立路立水桥北	http://esf.fang.com/chushou/3_391304226.htm
"北一区精装全南一层下沉复式,双卧和客厅都朝南"	天通苑北一区	低层(共12层)	518	107㎡	天通苑-太平庄中二街与立水桥东一路交汇处西北角	http://esf.fang.com/chushou/3_392100698.htm
天通苑中苑 4室 212平 南北通透朝向	天通苑中苑	高层(共16层)	890	212㎡	天通苑-太平庄中二街与立水桥东一路交汇处东南角	http://esf.fang.com/chushou/3_392100796.htm
